ride_id,number_of_ticket
247,4.0
256,7.4
275,7.4
285,7.4
286,7.4
287,4.0
288,7.4
292,4.0
298,7.4
302,7.4
310,4.0
311,7.4
329,4.0
341,7.4
344,7.4
358,7.4
364,7.4
373,7.4
374,7.4
377,4.0
399,7.4
401,7.4
410,7.4
418,4.0
427,7.4
432,7.4
434,7.4
436,7.4
438,4.0
464,7.4
468,7.4
469,4.0
470,4.0
471,4.0
473,4.0
475,7.4
485,4.0
486,4.0
494,4.0
496,7.4
508,7.4
519,7.4
530,7.4
531,7.4
545,7.4
553,7.4
563,7.4
573,7.4
583,7.4
592,7.4
595,4.0
605,7.4
606,7.4
617,7.4
640,7.4
651,7.4
662,7.4
670,7.4
674,4.0
679,7.4
697,4.0
700,4.0
709,7.4
718,4.0
735,7.4
757,7.4
760,4.0
765,7.4
780,7.4
793,7.4
807,7.4
841,7.4
854,7.4
856,7.4
888,7.4
902,7.4
956,7.4
964,7.4
965,4.0
971,4.0
972,7.4
977,7.4
978,4.0
988,7.4
1014,7.4
1044,7.4
1054,4.0
1078,7.4
1114,7.4
1123,7.4
1136,7.4
1152,7.4
1166,7.4
1184,7.4
1185,4.0
1201,7.4
1210,7.4
1223,7.4
1232,7.4
1246,7.4
1252,7.4
1264,7.4
1265,4.0
1276,7.4
1332,7.4
1359,4.0
1370,7.4
1424,4.0
1425,7.4
1457,4.0
1505,7.4
1531,4.0
1566,7.4
1593,7.4
1613,4.0
1614,7.4
1620,7.4
1623,7.4
1627,4.0
1633,7.4
1636,7.4
1639,4.0
1651,7.4
1668,7.4
1669,7.4
1670,7.4
1671,7.4
1673,7.4
1675,7.4
1687,7.4
1689,4.0
1695,7.4
1704,7.4
1722,7.4
1736,7.4
1750,7.4
1789,7.4
1816,4.0
1823,4.0
1879,7.4
1894,7.4
1904,7.4
1923,7.4
1930,7.4
1931,7.4
1937,7.4
1942,7.4
1967,7.4
1968,7.4
1974,7.4
1976,7.4
1977,4.0
1986,7.4
1993,7.4
2000,4.0
2004,4.0
2014,7.4
2018,7.4
2021,7.4
2036,4.0
2037,4.0
2059,4.0
2084,7.4
2087,7.4
2140,7.4
2157,7.4
2170,7.4
2172,7.4
2175,7.4
2201,7.4
2261,7.4
2280,4.0
2283,7.4
2289,7.4
2298,7.4
2306,7.4
2314,7.4
2317,7.4
2363,4.0
2365,7.4
2366,4.0
2391,4.0
2394,4.0
2404,7.4
2406,7.4
2417,4.0
2430,7.4
2437,7.4
2454,7.4
2487,7.4
2491,7.4
2500,7.4
2524,7.4
2543,7.4
2565,7.4
2598,7.4
2599,7.4
2615,7.4
2620,7.4
2636,7.4
2651,7.4
2652,7.4
2658,7.4
2678,7.4
2700,7.4
2714,7.4
2731,7.4
2755,7.4
2837,7.4
2843,7.4
2907,7.4
2908,7.4
2932,7.4
2934,7.4
2936,7.4
2937,7.4
2955,7.4
2957,7.4
3016,7.4
3037,7.4
3047,4.0
3149,7.4
3156,4.0
3167,4.0
3257,7.4
3274,7.4
3304,7.4
3345,7.4
3346,7.4
3354,7.4
3373,7.4
3417,4.0
3420,4.0
3428,4.0
3433,4.0
3434,7.4
3436,7.4
3442,4.0
3452,7.4
3469,7.4
3472,7.4
3478,7.4
3480,7.4
3484,7.4
3498,7.4
3507,7.4
3511,7.4
3513,7.4
3524,7.4
3530,7.4
3531,4.0
3532,7.4
3534,7.4
3535,7.4
3546,7.4
3548,7.4
3555,7.4
3556,7.4
3575,7.4
3578,4.0
3582,7.4
3583,4.0
3584,7.4
3585,7.4
3586,7.4
3604,7.4
3613,4.0
3614,4.0
3615,7.4
3652,7.4
3697,7.4
3707,7.4
3717,7.4
3731,7.4
3741,7.4
3750,4.0
3767,4.0
3805,7.4
3814,7.4
3818,7.4
3846,7.4
3921,7.4
3965,7.4
3970,7.4
3991,7.4
4010,7.4
4011,4.0
4039,4.0
4040,7.4
4114,7.4
4115,7.4
4127,4.0
4134,7.4
4135,7.4
4141,7.4
4143,7.4
4162,7.4
4172,4.0
4177,7.4
4193,7.4
4210,7.4
4220,7.4
4242,7.4
4248,4.0
4338,4.0
4372,7.4
4373,4.0
4380,4.0
4429,7.4
4446,7.4
4523,7.4
4548,7.4
4565,7.4
4581,7.4
4617,7.4
4669,7.4
4670,7.4
4697,7.4
4717,7.4
4722,7.4
4732,7.4
4743,7.4
4795,7.4
4809,7.4
4846,7.4
4873,7.4
4940,7.4
4972,4.0
4973,4.0
4981,4.0
5007,7.4
5038,7.4
5040,7.4
5089,7.4
5118,7.4
5123,7.4
5129,4.0
5141,4.0
5151,7.4
5157,7.4
5168,7.4
5174,4.0
5180,7.4
5188,7.4
5238,7.4
5239,7.4
5240,7.4
5241,4.0
5245,7.4
5248,7.4
5249,7.4
5250,7.4
5251,7.4
5252,7.4
5253,7.4
5261,7.4
5268,7.4
5273,7.4
5274,7.4
5275,4.0
5276,7.4
5280,7.4
5283,7.4
5285,7.4
5286,7.4
5289,7.4
5295,7.4
5298,7.4
5302,7.4
5303,7.4
5305,7.4
5307,4.0
5311,7.4
5312,7.4
5316,7.4
5323,7.4
5330,4.0
5335,4.0
5337,7.4
5339,7.4
5345,7.4
5350,7.4
5361,7.4
5362,4.0
5369,7.4
5373,7.4
5376,7.4
5377,7.4
5379,7.4
5380,4.0
5383,7.4
5384,7.4
5392,7.4
5393,7.4
5399,4.0
5404,7.4
5408,7.4
5409,7.4
5411,7.4
5423,7.4
5424,7.4
5429,7.4
5430,7.4
5432,7.4
5438,7.4
5441,7.4
5455,7.4
5457,4.0
5458,7.4
5459,7.4
5469,7.4
5470,7.4
5474,7.4
5475,7.4
5476,7.4
5479,7.4
5482,7.4
5483,4.0
5484,7.4
5490,7.4
5492,7.4
5493,7.4
5495,7.4
5497,7.4
5498,7.4
5500,7.4
5501,4.0
5502,7.4
5503,7.4
5516,7.4
5517,7.4
5522,4.0
5523,7.4
5524,4.0
5535,7.4
5538,4.0
5541,4.0
5544,7.4
5545,7.4
5546,7.4
5548,7.4
5552,7.4
5553,7.4
5554,7.4
5557,7.4
5559,7.4
5560,7.4
5564,7.4
5565,7.4
5567,7.4
5568,7.4
5569,7.4
5571,7.4
5573,7.4
5583,7.4
5585,7.4
5586,7.4
5589,7.4
5591,4.0
5593,7.4
5596,7.4
5597,7.4
5598,7.4
5599,4.0
5600,7.4
5611,7.4
5631,4.0
5632,7.4
5633,7.4
5634,7.4
5636,7.4
5637,4.0
5638,7.4
5640,7.4
5642,7.4
5643,7.4
5644,7.4
5645,7.4
5648,7.4
5650,7.4
5653,7.4
5655,7.4
5658,7.4
5659,4.0
5660,7.4
5661,7.4
5663,7.4
5664,7.4
5665,7.4
5666,7.4
5667,7.4
5668,7.4
5669,7.4
5670,7.4
5671,7.4
5674,7.4
5675,7.4
5676,7.4
5677,7.4
5678,7.4
5679,7.4
5680,4.0
5681,7.4
5682,4.0
5684,4.0
5685,7.4
5692,7.4
5693,7.4
5694,7.4
5695,4.0
5696,4.0
5697,4.0
5698,4.0
5699,7.4
5703,7.4
5707,7.4
5708,7.4
5709,7.4
5711,7.4
5712,7.4
5716,7.4
5717,4.0
5718,7.4
5723,7.4
5727,7.4
5731,7.4
5733,7.4
5739,7.4
5742,7.4
5743,7.4
5744,7.4
5745,7.4
5747,7.4
5748,4.0
5749,7.4
5750,7.4
5760,7.4
5761,7.4
5765,4.0
5766,4.0
5767,7.4
5768,4.0
5779,7.4
5780,7.4
5782,7.4
13829,4.6
13830,4.6
13831,20.6
13837,4.6
13838,18.6
13839,6.2
13840,4.6
13841,9.6
13842,15.2
13843,9.6
13844,1.8
13845,2.0
13846,6.2
13847,18.6
13848,12.4
13849,9.6
13850,4.6
13851,4.6
13852,18.6
13853,5.0
13854,1.4
13855,4.6
13856,15.2
13857,4.6
13858,1.2
13859,6.2
13860,20.6
13861,12.4
13862,9.4
13863,9.4
13864,4.6
13882,4.6
13883,4.6
13884,9.6
13885,9.6
13886,6.2
13887,20.6
13888,18.6
13889,15.2
13890,15.2
13892,12.4
13893,9.6
13894,9.6
13896,4.6
13897,4.6
13898,5.0
13899,4.6
13901,1.4
13902,6.2
13908,18.6
13915,15.2
13921,2.0
13922,9.4
13923,4.6
13924,6.2
13925,15.2
13926,20.6
13927,18.6
13928,6.2
13929,4.6
13930,4.6
13931,12.4
13932,9.4
13933,2.0
13934,1.2
13935,1.8
13936,1.4
13954,4.6
13955,9.6
13956,20.6
13957,4.6
13958,2.0
13959,18.6
13960,15.2
13961,2.0
13962,18.6
13963,18.6
13964,20.6
13965,6.2
13966,6.2
13967,1.8
13968,12.4
13969,2.0
13970,19.6
13973,4.6
13975,12.4
13978,1.2
13979,4.6
13985,9.6
13988,1.4
13989,1.2
13991,9.6
13994,6.2
13995,4.6
13997,18.6
14005,1.2
14007,4.6
14011,4.6
14015,4.6
14020,15.2
14021,4.6
14022,9.4
14023,1.4
14024,9.4
14038,1.8
14039,12.4
14040,4.6
14041,20.6
14043,18.6
14046,4.6
14048,9.6
14049,4.6
14050,6.2
14051,1.8
14052,4.6
14055,4.6
14056,15.2
14057,18.6
14061,19.6
14063,6.2
14064,6.2
14069,4.6
14070,9.4
14071,9.6
14072,20.6
14073,1.2
14075,12.4
14080,15.2
14083,15.2
14085,4.6
14089,9.6
14097,1.2
14105,4.6
14108,1.2
14110,18.6
14113,19.6
14114,15.2
14115,4.6
14120,18.6
14127,2.0
14128,9.4
14146,20.6
14147,19.6
14148,18.6
14149,1.8
14150,12.4
14151,15.2
14152,9.6
14153,19.6
14154,6.2
14161,2.0
14164,9.4
14165,6.2
14166,1.2
14167,12.4
14169,4.6
14170,1.8
14174,4.6
14179,5.0
14188,1.2
14189,4.6
14190,4.6
14216,6.2
14218,4.6
14219,5.0
14221,5.0
14242,15.2
14246,18.6
14247,9.6
14248,6.2
14252,20.6
14253,6.2
14262,15.2
14268,1.2
14269,18.6
14270,1.4
14271,4.6
14272,4.6
14273,9.4
14274,4.6
14275,2.0
14295,4.6
14297,15.2
14298,15.2
14301,6.2
14302,20.6
14305,6.2
14306,1.8
14307,9.6
14310,18.6
14311,19.6
14312,4.6
14313,4.6
14314,12.4
14316,6.2
14318,2.0
14319,1.8
14320,1.2
14322,4.6
14327,1.2
14328,9.6
14332,9.4
14334,1.2
14336,18.6
14337,1.2
14339,6.2
14344,4.6
14362,1.2
14373,18.6
14374,1.2
14381,1.2
14382,12.4
14383,20.6
14394,1.2
14397,18.6
14398,19.6
14399,9.6
14400,4.6
14401,2.0
14402,1.4
14403,4.6
14404,9.4
14405,2.0
14420,1.8
14421,2.0
14422,2.0
14423,20.6
14424,18.6
14425,6.2
14426,9.6
14427,12.4
14428,12.4
14432,15.2
14433,1.2
14437,19.6
14443,6.2
14444,19.6
14445,4.6
14447,1.2
14448,4.6
14449,9.4
14451,18.6
14456,4.6
14457,1.2
14461,1.2
14466,1.2
14472,1.2
14473,1.2
14514,6.2
14515,18.6
14522,4.6
14527,9.6
14529,4.6
14530,4.6
14534,4.6
14543,1.2
14544,1.2
14546,20.6
14552,15.2
14556,1.2
14557,2.0
14558,5.0
14559,2.0
14560,1.4
14561,4.6
14562,4.6
14563,9.4
14565,1.4
14566,1.2
14567,15.2
14584,15.2
14585,6.2
14586,6.2
14587,18.6
14588,20.6
14589,19.6
14590,9.6
14591,12.4
14592,4.6
14593,4.6
14594,19.6
14596,4.6
14597,4.6
14598,1.2
14599,2.0
14600,15.2
14601,5.0
14602,18.6
14603,4.6
14604,9.6
14605,4.6
14606,6.2
14607,12.4
14608,1.2
14609,20.6
14610,9.4
14612,6.2
14613,4.6
14614,4.6
14615,18.6
14616,9.4
14617,15.2
14642,2.0
14647,4.6
14648,18.6
14649,9.6
14650,2.0
14651,20.6
14652,15.2
14653,12.4
14655,4.6
14656,9.6
14660,19.6
14664,1.2
14665,1.2
14668,1.2
14669,2.0
14670,4.6
14671,4.6
14672,6.2
14673,18.6
14674,18.6
14675,20.6
14676,15.2
14677,6.2
14678,19.6
14679,4.6
14680,12.4
14682,6.2
14683,5.0
14685,1.2
14686,9.6
14687,4.6
14688,9.4
14689,6.2
14690,18.6
14691,9.4
14692,1.4
14708,1.2
14715,4.6
14719,4.6
14720,20.6
14723,1.8
14724,18.6
14728,9.6
14729,2.0
14733,15.2
14734,12.4
14736,9.6
14743,2.0
14753,5.0
14754,5.0
14761,1.2
14776,1.2
14782,9.6
14783,5.0
14791,1.2
14793,4.6
14824,2.0
14826,1.8
14828,4.6
14831,9.6
14832,9.6
14840,18.6
14843,19.6
14844,19.6
14847,20.6
14851,4.6
14852,18.6
14853,12.4
14854,4.6
14855,18.6
14856,4.6
14857,2.0
14858,4.6
14860,6.2
14861,15.2
14862,6.2
14863,9.4
14864,9.4
14865,6.2
14881,1.8
14882,9.6
14884,20.6
14889,15.2
14893,18.6
14895,4.6
14896,12.4
14897,19.6
14898,18.6
14902,4.6
14903,1.2
14904,2.4
14906,2.4
14907,9.4
14911,2.0
14917,1.6
14921,4.6
14927,1.2
14930,2.0
14932,1.6
14936,4.6
14944,9.6
14945,4.6
14950,1.2
14953,18.6
14961,4.6
14962,20.6
14969,4.6
14970,19.6
14971,12.4
14974,6.2
14977,15.2
14978,1.2
14979,1.2
14980,9.6
14981,9.6
14982,18.6
14983,4.6
14984,4.6
14985,9.4
14986,6.2
14987,6.2
15000,1.2
15001,1.8
15002,2.0
15004,20.6
15005,4.6
15006,18.6
15007,15.2
15008,18.6
15009,9.6
15010,12.4
15012,4.6
15013,1.2
15014,19.6
15015,9.6
15017,15.2
15030,12.4
15038,2.4
15041,2.4
15045,1.2
15053,1.6
15055,9.6
15056,4.6
15059,4.6
15061,4.6
15069,18.6
15070,20.6
15071,15.2
15072,9.6
15073,5.0
15074,4.6
15075,19.6
15076,1.2
15077,9.4
15078,4.6
15079,18.6
15080,9.4
15081,6.2
15082,6.2
15083,6.2
15101,1.8
15102,20.6
15103,19.6
15104,19.6
15105,18.6
15106,1.6
15107,4.6
15108,4.6
15109,15.2
15110,18.6
15112,9.6
15114,2.0
15115,1.2
15119,15.2
15120,18.6
15121,12.4
15122,9.6
15127,2.4
15128,1.2
15160,1.8
15167,1.6
15171,1.2
15172,4.6
15176,9.6
15184,2.0
15185,9.6
15187,4.6
15188,4.6
15191,12.4
15194,18.6
15196,5.0
15198,2.0
15199,2.4
15201,4.6
15202,4.6
15203,5.0
15204,20.6
15205,1.2
15206,4.6
15207,1.2
15208,9.4
15209,9.4
15224,18.6
15228,2.0
15229,12.4
15230,19.6
15231,20.6
15234,4.6
15235,1.2
15237,12.4
15242,15.2
15243,19.6
15247,4.6
15249,4.6
15250,1.8
15254,1.2
15256,1.2
15257,1.2
15258,2.0
15259,4.6
15260,1.2
15261,4.6
15262,18.6
15263,1.2
15264,1.6
15265,20.6
15267,4.6
15268,9.6
15274,15.2
15277,1.6
15278,18.6
15279,1.2
15280,5.0
15282,1.2
15295,1.6
15296,2.0
15297,18.6
15298,4.6
15299,15.2
15300,15.2
15301,12.4
15302,19.6
15303,4.6
15304,9.6
15305,12.4
15306,19.6
15307,9.4
15316,18.6
15317,18.6
15318,1.6
15319,12.4
15320,4.6
15321,1.6
15322,15.2
15323,15.2
15324,2.0
15325,9.4
15326,6.2
15335,1.6
15336,1.6
15337,12.4
15338,4.6
15339,9.4
15344,15.2
