ride_id,number_of_ticket
247,7.3524388039255015
256,7.3524388039255015
275,5.213158901050546
285,7.3524388039255015
286,7.8957479579932555
287,7.3524388039255015
288,5.213158901050546
292,1.7583489095201355
298,5.213158901050546
302,5.213158901050546
310,5.213158901050546
311,5.213158901050546
329,7.8957479579932555
341,7.8957479579932555
344,9.840967091261845
358,7.8957479579932555
364,2.6210975512624555
373,7.3524388039255015
374,7.3524388039255015
377,7.8957479579932555
399,7.8957479579932555
401,2.6170833930031234
410,17.816978591331953
418,7.3524388039255015
427,7.3524388039255015
432,7.3524388039255015
434,7.3524388039255015
436,7.3524388039255015
438,7.3524388039255015
464,18.02670730046941
468,1.7583489095201355
469,7.3524388039255015
470,3.5368634244903583
471,7.3524388039255015
473,18.02670730046941
475,7.3524388039255015
485,5.213158901050546
486,5.213158901050546
494,5.213158901050546
496,5.213158901050546
508,18.02670730046941
519,17.816978591331953
530,18.02670730046941
531,1.7583489095201355
545,1.7583489095201355
553,1.7583489095201355
563,7.3524388039255015
573,7.3524388039255015
583,7.3524388039255015
592,18.02670730046941
595,2.6210975512624555
605,18.02670730046941
606,5.213158901050546
617,7.3524388039255015
640,18.02670730046941
651,5.213158901050546
662,10.846488563365213
670,22.689902654709133
674,7.3524388039255015
679,7.3524388039255015
697,7.3524388039255015
700,7.3524388039255015
709,7.8957479579932555
718,7.3524388039255015
735,5.213158901050546
757,7.3524388039255015
760,7.3524388039255015
765,7.8957479579932555
780,7.3524388039255015
793,10.846488563365213
807,7.3524388039255015
841,5.213158901050546
854,7.3524388039255015
856,5.213158901050546
888,9.840967091261845
902,9.840967091261845
956,2.6210975512624555
964,7.3524388039255015
965,1.7583489095201355
971,7.3524388039255015
972,7.8957479579932555
977,7.8957479579932555
978,7.3524388039255015
988,7.3524388039255015
1014,18.02670730046941
1044,7.3524388039255015
1054,22.689902654709133
1078,7.3524388039255015
1114,7.3524388039255015
1123,7.3524388039255015
1136,5.213158901050546
1152,22.689902654709133
1166,7.8957479579932555
1184,10.846488563365213
1185,7.3524388039255015
1201,1.7583489095201355
1210,7.3524388039255015
1223,7.3524388039255015
1232,7.3524388039255015
1246,5.213158901050546
1252,7.3524388039255015
1264,7.3524388039255015
1265,7.3524388039255015
1276,7.129564715661386
1332,7.3524388039255015
1359,7.3524388039255015
1370,1.7583489095201355
1424,17.816978591331953
1425,7.3524388039255015
1457,7.8957479579932555
1505,7.3524388039255015
1531,7.8957479579932555
1566,7.3524388039255015
1593,18.02670730046941
1613,5.213158901050546
1614,5.213158901050546
1620,1.7583489095201355
1623,1.7583489095201355
1627,2.1842031655880914
1633,7.8957479579932555
1636,3.5368634244903583
1639,7.3524388039255015
1651,5.213158901050546
1668,7.3524388039255015
1669,5.213158901050546
1670,7.3524388039255015
1671,9.840967091261845
1673,7.3524388039255015
1675,7.3524388039255015
1687,5.213158901050546
1689,5.213158901050546
1695,7.8957479579932555
1704,7.3524388039255015
