ride_id,number_of_ticket
247,5.666666666666667
256,7.8
275,19.379354838709677
285,7.8
286,10.835616438356164
287,19.379354838709677
288,19.432929564827276
292,5.47927927927928
298,7.8
302,7.8
310,13.351744186046512
311,2.411042944785276
329,2.411042944785276
341,7.8
344,2.411042944785276
358,3.63323782234957
364,11.310975609756097
373,12.825731497418245
374,7.8
377,13.351744186046512
399,2.074626865671642
401,7.8
410,12.825731497418245
418,3.63323782234957
427,19.379354838709677
432,7.8
434,7.8
436,7.5919234856535605
438,11.06448087431694
464,6.303944315545244
468,7.8
469,7.8
470,13.351744186046512
471,7.8
473,7.5919234856535605
475,6.303944315545244
485,7.5919234856535605
486,7.8
494,7.8
496,9.438438438438439
508,19.379354838709677
519,7.8
530,7.8
531,7.8
545,7.5919234856535605
553,5.47927927927928
563,27.69520103761349
573,5.666666666666667
583,12.825731497418245
592,7.310855263157895
595,7.8
605,10.835616438356164
606,7.5919234856535605
617,5.47927927927928
640,7.5919234856535605
651,2.4260869565217393
662,19.379354838709677
670,10.835616438356164
674,12.825731497418245
679,7.5919234856535605
697,9.438438438438439
700,12.825731497418245
709,7.8
718,7.8
735,7.8
757,5.47927927927928
760,7.8
765,7.5919234856535605
780,7.5919234856535605
793,12.825731497418245
807,2.4260869565217393
841,7.8
854,13.351744186046512
856,10.835616438356164
888,7.8
902,7.8
956,7.5919234856535605
964,5.47927927927928
965,3.8402061855670104
971,2.074626865671642
972,19.379354838709677
977,7.8
978,7.8
988,9.438438438438439
1014,5.47927927927928
1044,7.5919234856535605
1054,7.8
1078,7.8
1114,7.8
1123,13.351744186046512
1136,7.5919234856535605
1152,7.5919234856535605
1166,2.074626865671642
1184,7.8
1185,7.8
1201,2.074626865671642
1210,11.06448087431694
1223,9.438438438438439
1232,7.8
1246,10.835616438356164
1252,7.8
1264,19.379354838709677
1265,3.63323782234957
1276,7.8
1332,9.438438438438439
1359,2.074626865671642
1370,2.074626865671642
1424,7.8
1425,3.8402061855670104
1457,7.5919234856535605
1505,12.825731497418245
1531,2.5427350427350426
1566,19.379354838709677
1593,19.379354838709677
1613,7.8
1614,2.5427350427350426
1620,7.5919234856535605
1623,2.074626865671642
1627,7.310855263157895
1633,7.8
1636,7.8
1639,19.379354838709677
1651,3.63323782234957
1668,12.825731497418245
1669,7.8
1670,7.8
1671,7.8
1673,7.619765494137353
1675,12.825731497418245
1687,19.379354838709677
1689,11.310975609756097
1695,7.5919234856535605
1704,19.432929564827276
1722,7.8
1736,3.8402061855670104
1750,7.8
1789,19.379354838709677
1816,7.8
1823,7.8
1879,7.8
1894,7.8
1904,3.63323782234957
1923,7.5919234856535605
1930,7.310855263157895
1931,19.379354838709677
1937,5.47927927927928
1942,7.5919234856535605
1967,12.825731497418245
1968,19.379354838709677
1974,6.303944315545244
1976,7.8
1977,11.310975609756097
1986,3.63323782234957
1993,12.825731497418245
2000,7.5919234856535605
2004,7.5919234856535605
2014,7.5919234856535605
2018,7.8
2021,7.8
2036,7.8
2037,19.379354838709677
2059,7.5919234856535605
2084,19.379354838709677
2087,3.8402061855670104
2140,7.8
2157,7.8
2170,2.411042944785276
2172,7.8
2175,7.5919234856535605
2201,7.8
2261,7.8
2280,7.5919234856535605
2283,19.379354838709677
2289,2.5427350427350426
2298,5.215686274509804
2306,11.310975609756097
2314,7.8
2317,12.825731497418245
2363,11.310975609756097
2365,5.47927927927928
2366,10.835616438356164
2391,5.958333333333333
2394,7.619765494137353
