ride_id,number_of_ticket
247,4.1
256,9.1
275,9.4
285,5.2
286,5.2
287,12.8
288,4.6
292,6.5
298,7.2
302,8.5
310,5.6
311,7.3
329,15.9
341,6.5
344,7.2
358,6.7
364,4.0
373,5.7
374,5.5
377,1.2
399,4.0
401,3.1
410,3.1
418,4.6
427,3.2
432,3.0
434,3.0
436,3.0
438,4.6
464,8.0
468,5.5
469,8.4
470,3.1
471,12.8
473,4.6
475,8.3
485,1.2
486,2.6
494,2.6
496,8.4
508,3.0
519,8.1
530,3.0
531,8.0
545,8.6
553,8.3
563,6.2
573,7.4
583,8.7
592,9.3
595,4.6
605,3.8
606,9.6
617,9.0
640,3.4
651,3.4
662,4.6
670,7.2
674,12.8
679,5.2
697,6.5
700,4.3
709,5.2
718,15.9
735,7.3
757,8.5
760,7.1
765,7.9
780,7.2
793,7.3
807,4.0
841,5.7
854,5.0
856,4.6
888,4.0
902,5.4
956,9.4
964,8.4
965,4.6
971,1.2
972,8.7
977,9.3
978,7.1
988,9.6
1014,9.0
1044,3.8
1054,2.6
1078,3.4
1114,3.4
1123,3.1
1136,4.6
1152,5.2
1166,5.2
1184,7.2
1185,4.6
1201,7.3
1210,8.5
1223,7.9
1232,7.2
1246,7.3
1252,4.0
1264,6.3
1265,4.5
1276,6.1
1332,5.6
1359,4.3
1370,5.2
1424,12.8
1425,4.0
1457,15.9
1505,4.0
1531,6.5
1566,3.0
1593,9.4
1613,4.6
1614,9.1
1620,3.0
1623,9.1
1627,1.2
1633,9.5
1636,6.6
1639,3.2
1651,6.7
1668,3.1
1669,8.1
1670,10.9
1671,9.7
1673,10.8
1675,9.0
1687,7.5
1689,3.6
1695,5.9
1704,7.3
1722,8.3
1736,8.4
1750,8.0
1789,8.6
1816,4.3
1823,4.6
1879,8.3
1894,6.2
1904,7.4
1923,8.7
1930,3.8
1931,9.3
1937,9.6
1942,9.0
1967,5.2
1968,3.4
1974,3.4
1976,7.2
1977,6.5
1986,8.5
1993,5.2
2000,15.9
2004,8.4
2014,7.9
2018,7.3
2021,7.2
2036,7.1
2037,6.2
2059,6.2
2084,7.3
2087,6.1
2140,4.6
2157,6.3
2170,4.0
2172,5.6
2175,5.2
2201,5.4
2261,4.0
2280,12.8
2283,4.0
2289,3.0
2298,3.2
2306,3.1
2314,3.0
2317,3.0
2363,4.6
2365,9.1
2366,1.2
2391,3.6
2394,3.2
2404,9.7
2406,9.1
2417,4.6
2430,9.5
2437,6.6
2454,6.7
2487,10.8
2491,10.9
2500,9.0
2524,7.5
2543,5.9
2565,7.3
2598,8.7
2599,8.3
2615,8.4
2620,8.1
2636,8.0
2651,9.3
2652,8.6
2658,8.3
2678,6.2
2700,7.4
2714,3.8
2731,9.6
2755,9.0
2837,4.6
2843,3.4
2907,3.4
2908,5.2
2932,5.2
2934,8.5
2936,7.9
2937,7.2
2955,7.2
2957,7.3
3016,7.3
3037,4.6
3047,4.3
3149,6.3
3156,15.9
3167,6.5
3257,6.1
3274,5.6
3304,5.2
3345,4.0
3346,5.4
3354,3.0
3373,3.0
3417,8.4
3420,7.1
3428,6.2
3433,4.6
3434,3.1
3436,9.5
3442,1.2
3452,6.6
3469,6.7
3472,3.0
3478,10.8
3480,10.9
3484,9.7
3498,7.5
3507,5.9
3511,8.0
3513,9.0
3524,8.6
3530,8.1
3531,4.6
3532,8.3
3534,3.4
3535,6.2
3546,3.4
3548,8.7
3555,3.0
3556,3.0
3575,8.0
3578,8.4
3582,9.6
3583,4.6
3584,3.4
3585,9.0
3586,3.0
3604,9.4
3613,12.8
3614,4.6
3615,3.0
3652,9.1
3697,9.5
3707,9.1
3717,6.6
3731,6.7
3741,9.7
3750,3.6
3767,3.2
3805,10.8
3814,10.9
3818,9.0
3846,7.5
3921,5.9
3965,7.3
3970,8.3
3991,8.4
4010,8.1
4011,3.2
4039,7.1
4040,8.0
4114,8.6
4115,8.3
4127,6.5
4134,6.2
4135,7.4
4141,9.3
4143,8.7
4162,9.6
4172,8.4
4177,9.0
4193,3.8
4210,3.4
4220,3.4
4242,4.6
4248,1.2
4338,4.6
4372,5.2
4373,7.1
4380,6.2
4429,5.2
4446,7.2
4523,7.3
4548,8.5
4565,7.9
4581,7.2
4617,7.3
4669,4.6
4670,6.3
4697,6.1
4717,5.6
4722,5.2
4732,4.0
4743,5.4
4795,4.0
4809,4.0
4846,3.1
4873,3.0
4940,9.4
4972,8.4
4973,15.9
4981,4.6
5007,8.3
5038,7.3
5040,8.4
5089,8.1
5118,8.0
5123,8.6
5129,3.2
5141,3.2
5151,8.3
5157,6.2
5168,7.4
5174,6.2
5180,8.7
5188,9.3
5238,3.8
5239,9.6
5240,9.0
5241,1.2
5245,3.4
5248,3.4
5249,7.3
5250,4.6
5251,5.2
5252,5.2
5253,7.2
5261,8.5
5268,7.2
5273,7.9
5274,4.6
5275,12.8
5276,6.1
5280,7.3
5283,5.6
5285,6.3
5286,5.2
5289,4.0
5295,5.4
5298,4.0
5302,4.0
5303,3.1
5305,3.1
5307,12.8
5311,3.2
5312,3.0
5316,3.0
5323,9.4
5330,4.6
5335,6.5
5337,7.5
5339,5.9
5345,7.3
5350,9.0
5361,8.3
5362,6.2
5369,8.4
5373,8.1
5376,5.2
5377,8.0
5379,8.6
5380,7.1
5383,8.3
5384,6.2
5392,7.4
5393,8.7
5399,1.2
5404,9.3
5408,9.6
5409,3.8
5411,9.0
5423,3.4
5424,3.4
5429,4.6
5430,5.2
5432,7.2
5438,7.3
5441,5.2
5455,8.5
5457,8.4
5458,7.9
5459,7.2
5469,7.3
5470,4.6
5474,6.3
5475,6.1
5476,5.6
5479,4.0
5482,5.4
5483,15.9
5484,4.0
5490,4.0
5492,3.1
5493,3.1
5495,3.2
5497,3.0
5498,3.0
5500,3.0
5501,12.8
5502,9.1
5503,3.0
5516,9.4
5517,9.4
5522,1.2
5523,9.0
5524,4.6
5535,3.8
5538,12.8
5541,6.2
5544,3.4
5545,3.4
5546,4.6
5548,5.2
5552,5.2
5553,7.2
5554,7.9
5557,7.2
5559,7.3
5560,8.5
5564,4.6
5565,6.3
5567,7.3
5568,6.1
5569,5.2
5571,5.6
5573,4.0
5583,5.4
5585,4.0
5586,4.0
5589,3.1
5591,15.9
5593,3.0
5596,3.1
5597,3.2
5598,3.0
5599,4.6
5600,3.0
5611,9.4
5631,4.6
5632,10.9
5633,7.3
5634,7.5
5636,5.9
5637,1.2
5638,8.3
5640,8.4
5642,8.1
5643,8.0
5644,8.6
5645,8.3
5648,6.2
5650,8.7
5653,7.4
5655,9.3
5658,9.6
5659,12.8
5660,3.8
5661,3.4
5663,9.0
5664,5.2
5665,3.4
5666,5.2
5667,7.3
5668,4.6
5669,8.5
5670,7.2
5671,7.3
5674,7.9
5675,7.2
5676,4.6
5677,6.1
5678,4.0
5679,5.6
5680,7.1
5681,6.3
5682,7.1
5684,15.9
5685,3.0
5692,10.8
5693,7.3
5694,8.3
5695,3.2
5696,4.6
5697,1.2
5698,7.1
5699,8.4
5703,8.1
5707,8.0
5708,8.6
5709,8.3
5711,6.2
5712,7.4
5716,8.7
5717,4.6
5718,9.3
5723,9.6
5727,9.0
5731,3.8
5733,3.4
5739,3.4
5742,4.6
5743,7.3
5744,4.0
5745,3.0
5747,3.0
5748,3.6
5749,9.4
5750,9.4
5760,9.4
5761,9.4
5765,4.6
5766,7.1
5767,7.3
5768,15.9
5779,5.2
5780,3.0
5782,3.0
13829,2.0
13830,5.2
13831,38.8
13837,3.0
13838,27.4
13839,14.1
13840,1.9
13841,8.4
13842,9.5
13843,5.7
13844,5.7
13845,6.1
13846,9.9
13847,3.5
13848,14.1
13849,8.4
13850,5.2
13851,2.1
13852,6.4
13853,8.5
13854,1.6
13855,5.0
13856,20.8
13857,2.4
13858,4.9
13859,13.7
13860,9.9
13861,9.4
13862,19.5
13863,12.4
13864,2.0
