ride_id,number_of_ticket
247,13.131677121580921
256,19.88955093051439
275,9.595196812194883
285,16.590460446734372
286,16.870270992115955
287,13.020693244874908
288,17.15008153749753
292,33.1950335668868
298,16.310649901352793
302,15.751028810589636
310,14.643594408088068
311,16.030839355971217
329,12.99271219033675
341,15.191407719826477
344,15.471218265208057
358,14.911597174444895
364,13.37263917484621
373,14.351976083681738
374,14.07216553830016
377,13.160598517565697
399,12.39330226601068
401,12.113491720629101
410,11.833681175247522
418,13.13261746302754
427,11.553870629865942
432,10.714438993721203
434,10.994249539102782
436,10.434628448339623
438,33.22301462142496
464,10.154683027613038
468,14.072622787003672
469,12.937033922206881
470,13.188901478167708
471,13.04897505818947
473,13.132930910176412
475,19.585723734146203
485,13.16091619417206
486,13.244872046159003
494,13.216886762163355
496,19.55773845015056
508,10.714388707525986
519,19.529753166154908
530,10.434535867569512
531,19.501767882159264
545,19.473782598163616
553,19.44579731416797
563,19.41781203017232
573,19.389826746176674
583,19.109973906220198
592,18.830121066263725
595,33.226364819051234
605,17.9905625463943
606,18.550268226307253
617,18.270415386350777
640,17.710709706437832
651,17.430856866481356
662,17.151004026524884
670,16.31144550665546
674,13.020989774193822
679,16.871151186568408
697,33.19837953505559
700,33.25435010304688
709,16.591298346611932
718,12.993004490198176
735,16.03159266669899
757,15.751739826742513
760,13.076960342185117
765,15.471886986786041
780,15.192034146829567
793,14.91218130687309
807,13.372990687112488
841,14.352475626960144
854,13.792769947047198
856,13.512917107090724
888,12.897240859186482
902,12.953211427177777
956,9.594757883205297
964,19.559024672521996
965,13.133244357325285
971,13.161233870778423
972,19.111192457271805
977,18.831297322740436
978,13.077265330419012
988,18.55140218820907
1014,18.2715070536777
1044,17.991611919146333
1054,13.245202411137834
1078,17.711716784614968
1114,17.431821650083595
1123,12.113814093987608
1136,17.15192651555223
1152,16.872031381020864
1166,16.592136246489492
1184,16.312241111958127
1185,33.22971501667751
1201,16.03234597742676
1210,15.75245084289539
1223,15.472555708364025
1232,15.192660573832658
1246,14.912765439301287
1252,13.373342199378765
1264,14.352975170238553
1265,33.28569404358378
1276,14.073080035707184
1332,13.793184901175817
1359,33.257704530130646
1370,13.51328976664445
1424,13.021286303512738
1425,12.89752047067544
1457,12.9932967900596
1505,12.393709228518977
1531,33.201725503224374
1566,10.714338421330769
1593,9.594538418710503
1613,13.133557804474158
1614,19.92422955273158
1620,10.714288135135552
1623,19.896235809820947
1627,13.161551547384784
1633,19.868242066910323
1636,19.840248323999695
1639,13.245532776116665
1651,19.81225458108907
1668,12.113975280666864
1669,19.532317151982806
1670,19.728273352357192
1671,19.784260838178444
1673,19.75626709526782
1675,19.700279609446568
1687,19.67228586653594
1689,13.273526519027289
1695,19.644292123625313
1704,19.61629838071469
1722,19.58830463780406
1736,19.560310894893437
1750,19.50432340907218
1789,19.476329666161558
1816,33.2610589572144
1823,33.23306521430378
1879,19.448335923250934
1894,19.420342180340302
1904,19.39234843742968
1923,19.112411008323416
