ride_id,number_of_ticket
247,4.5754279707034025
256,4.575427970703446
275,4.575427970722913
285,4.575427970781721
286,4.5754279707860315
287,4.575427970674471
288,4.575427970790204
292,4.575427970703411
298,4.575427970777327
302,4.575427970768485
310,4.575427970676184
311,4.5754279707729
329,4.575427970674511
341,4.575427970759854
344,4.575427970764124
358,4.5754279707557135
364,4.5754279707366186
373,4.575427970747948
374,4.575427970744385
377,4.575427970674307
399,4.575427970728895
401,4.575427970727386
410,4.575427970726168
418,4.575427970674335
427,4.575427970725219
432,4.57542797072364
434,4.575427970723993
436,4.5754279707234
438,4.575427970703411
464,4.57542797142991
468,4.575427972184986
469,4.575427969658743
470,4.575427969647981
471,4.575427969653109
473,4.575427969649776
475,4.575427974577141
485,4.575427969648835
486,4.575427969646531
494,4.5754279696472135
496,4.575427974577103
508,4.575427971442731
519,4.575427974576818
530,4.575427971435032
531,4.575427974576287
545,4.57542797457551
553,4.57542797457449
563,4.575427974573226
573,4.575427974571721
583,4.575427974543633
592,4.575427974492885
595,4.575427970703411
605,4.575427974223849
606,4.575427974421254
617,4.5754279743308155
640,4.575427974102742
651,4.575427973969906
662,4.575427973827702
670,4.575427973366708
674,4.575427969654391
679,4.575427973678387
697,4.575427970703411
700,4.575427970703411
709,4.5754279735240715
718,4.575427969655758
735,4.5754279732080825
757,4.575427973049829
760,4.575427969651913
765,4.5754279728934435
780,4.57542797274031
793,4.57542797259172
807,4.5754279719060005
841,4.575427972312955
854,4.575427972065956
856,4.57542797195672
888,4.575427971754056
902,4.57542797177025
956,4.575427990490757
964,4.57542807519158
965,4.575427942054435
971,4.575427942030728
972,4.575428074319369
977,4.575428072970181
978,4.5754279421088055
988,4.575428071057723
1014,4.575428068637704
1044,4.575428065771338
1054,4.575427941973585
1078,4.5754280625228025
1114,4.5754280589569225
1123,4.5754279944581695
1136,4.575428055137208
1152,4.575428051124358
1166,4.575428046975251
1184,4.575428042742433
1185,4.575427970703411
1201,4.575428038474049
1210,4.5754280342141165
1223,4.575428030003029
1232,4.575428025878158
1246,4.575428021874415
1252,4.575428003383987
1264,4.575428014359867
1265,4.575427970703411
1276,4.575428010909007
1332,4.57542800769861
1359,4.575427970703411
1370,4.575428004752074
1424,4.575427942172414
1425,4.575427999286351
1457,4.575427942207665
1505,4.575427995910094
1531,4.575427970703411
1566,4.575427990965156
1593,4.575428379637463
1613,4.575427386188319
1614,4.575430075722133
1620,4.575428387084958
1623,4.575430077414343
1627,4.575427385739231
1633,4.57543007896858
1636,4.575430080384958
1639,4.575427384675948
1651,4.575430081663625
1668,4.575428456547991
1669,4.575430086930479
1670,4.575430084675296
1671,4.575430082804759
1673,4.57543008380857
1675,4.575430085405208
1687,4.575430085998606
1689,4.575427384416432
1695,4.575430086455822
1704,4.575430086777214
1722,4.57543008696317
1736,4.57543008701411
1750,4.575430086712752
1789,4.5754300863614334
1816,4.5754279707034105
1823,4.5754279707034105
1879,4.575430085877053
1894,4.575430085260167
1904,4.575430084511361
1923,4.5754300699146615
1930,4.57542989822208
1931,4.575430042952009
1937,4.57543000458174
1942,4.575429955926799
1967,4.575429602789877
1968,4.5754297608586105
1974,4.575429832762999
1976,4.575429433491576
1977,4.5754279707034105
1986,4.5754292611154215
1993,4.575429519002146
2000,4.575427389139017
2004,4.575427390645897
2014,4.575429175959239
2018,4.575429011510644
2021,4.575429092521456
2036,4.575427386684582
2037,4.575427970703411
2059,4.5754274281720315
2084,4.575429347232302
2087,4.575428789529486
2140,4.575428637128793
2157,4.575428859403952
2170,4.575428554156068
2172,4.575428724513749
2175,4.575428664836776
2201,4.575428562994568
2261,4.575428521303152
2280,4.5754273878181815
2283,4.575428485859799
2289,4.575428401869045
2298,4.575428415059093
2306,4.5754284330920925
2314,4.575428392814051
2317,4.575428383804203
2363,4.575419022202553
2365,4.575459978658386
2366,4.575419015806441
2391,4.575418997443567
2394,4.575419005178462
2404,4.575460088604768
2406,4.575460004834414
2417,4.575427970703394
2430,4.575460028915139
2437,4.575460050902251
2454,4.575460070797915
2487,4.575460104325917
2491,4.575460117964936
2500,4.575460129525858
2524,4.575460139013175
