ride_id,number_of_ticket
247,4.8
256,8.4
275,5.8
285,6.0
286,5.2
287,3.2
288,5.2
292,2.4
298,7.2
302,7.4
310,2.4
311,7.4
329,3.2
341,7.4
344,7.8
358,7.4
364,6.2
373,6.2
374,6.2
377,3.6
399,5.2
401,5.8
410,5.8
418,3.6
427,5.8
432,5.8
434,5.8
436,5.8
438,2.4
464,5.8
468,6.2
469,3.2
470,2.8
471,3.2
473,3.6
475,7.6
485,3.6
486,2.8
494,2.8
496,8.2
508,5.8
519,8.2
530,5.8
531,8.2
545,7.4
553,7.4
563,7.4
573,7.4
583,7.8
592,8.2
595,2.4
605,5.8
606,7.0
617,5.8
640,5.4
651,4.2
662,5.2
670,7.2
674,3.2
679,5.2
697,2.4
700,2.4
709,6.0
718,3.2
735,7.4
757,7.4
760,3.2
765,7.8
780,7.4
793,7.4
807,6.2
841,6.2
854,6.2
856,6.2
888,4.6
902,4.6
956,5.8
964,8.2
965,3.6
971,3.6
972,7.8
977,8.2
978,3.2
988,7.0
1014,5.8
1044,5.8
1054,2.8
1078,5.4
1114,4.2
1123,5.8
1136,5.2
1152,5.2
1166,6.0
1184,7.2
1185,2.4
1201,7.4
1210,7.4
1223,7.8
1232,7.4
1246,7.4
1252,6.2
1264,6.2
1265,2.4
1276,6.2
1332,6.2
1359,2.4
1370,6.2
1424,3.2
1425,4.6
1457,3.2
1505,5.2
1531,2.4
1566,5.8
1593,5.8
1613,3.6
1614,8.4
1620,5.8
1623,8.4
1627,3.6
1633,8.4
1636,8.4
1639,2.8
1651,8.4
1668,5.8
1669,8.2
1670,9.8
1671,9.0
1673,9.2
1675,9.8
1687,9.4
1689,2.4
1695,8.8
1704,8.4
1722,7.6
1736,8.2
1750,8.2
1789,7.4
1816,2.4
1823,2.4
1879,7.4
1894,7.4
1904,7.4
1923,7.8
1930,5.8
1931,8.2
1937,7.0
1942,5.8
1967,5.2
1968,4.2
1974,5.4
1976,7.2
1977,2.4
1986,7.4
1993,6.0
2000,3.2
2004,3.2
2014,7.8
2018,7.4
2021,7.4
2036,3.6
2037,2.4
2059,2.4
2084,7.4
2087,6.2
2140,6.2
2157,6.2
2170,4.6
2172,6.2
2175,6.2
2201,4.6
2261,5.2
2280,3.2
2283,5.2
2289,5.8
2298,5.8
2306,5.8
2314,5.8
2317,5.8
2363,3.6
2365,8.4
2366,3.6
2391,2.4
2394,2.8
2404,9.0
2406,8.4
2417,2.4
2430,8.4
2437,8.4
2454,8.4
2487,9.2
2491,9.8
2500,9.8
2524,9.4
2543,8.8
2565,8.4
2598,7.8
2599,7.6
2615,8.2
2620,8.2
2636,8.2
2651,8.2
2652,7.4
2658,7.4
2678,7.4
2700,7.4
2714,5.8
2731,7.0
2755,5.8
2837,5.2
2843,5.4
2907,4.2
2908,6.0
2932,5.2
2934,7.4
2936,7.8
2937,7.4
2955,7.2
2957,7.4
3016,7.4
3037,6.2
3047,2.4
3149,6.2
3156,3.2
3167,2.4
3257,6.2
3274,6.2
3304,6.2
3345,4.6
3346,4.6
3354,5.8
3373,5.8
3417,3.2
3420,3.6
3428,2.4
3433,3.6
3434,5.8
3436,8.4
3442,3.6
3452,8.4
3469,8.4
3472,5.8
3478,9.2
3480,9.8
3484,9.0
3498,9.4
3507,8.8
3511,8.2
3513,9.8
3524,7.4
3530,8.2
3531,2.4
3532,7.4
3534,4.2
3535,7.4
3546,5.4
3548,7.8
3555,5.8
3556,5.8
3575,5.8
3578,3.2
3582,7.0
